"","Ov_coeff","Ov_ic","D_competitor","S_competitor","D_family","S_family","D_genus","S_genus","dist_tax","p_distance","D_Sorg","S_Sorg","Social_org","mass_ratio","D_mass","Dmass_cat","S_mass","Smass_cat","D_diet","S_diet","diet_dist","Lon","Lat","Lat_abs","Continent","Country","Locality","Label","Samp_dur","N_statioins","Effort","Avg_dist","S_area"
"321",0.87,"0.78-0.96","Canis latrans","Martes pennanti","Canidae","Mustelidae","Canis","Martes","Diff_F",0.18517257,"Solitary","Solitary","Solitary-Solitary",1.24712279561911,11050,"Medium-Large",3175,"Small-Medium","Omnivore","Carnivore","Diff_diet",-90.6914,46.9962,46.9962,"Central/North America","United States","Apostle Islands","Farmer_2021",50,164,88712,"1",NA
"322",0.91,"0.83-0.99","Lynx rufus","Martes pennanti","Felidae","Mustelidae","Lynx","Martes","Diff_F",0.18376555,"Solitary","Solitary","Solitary-Solitary",1.0854020569313,9400,"Medium-Large",3175,"Small-Medium","Carnivore","Carnivore","Same_diet",-90.6914,46.9962,46.9962,"Central/North America","United States","Apostle Islands","Farmer_2021",50,164,88712,"1",NA
"323",0.9,"0.80-0.98","Canis latrans","Urocyon cinereoargenteus","Canidae","Canidae","Canis","Urocyon","Same_f",0.14226082,"Solitary","Solitary","Solitary-Solitary",0.962595299915841,11050,"Medium-Large",4220,"Small-Medium","Omnivore","Omnivore","Same_diet",-90.6914,46.9962,46.9962,"Central/North America","United States","Apostle Islands","Farmer_2021",50,164,88712,"1",NA
"324",0.92,"0.82-1","Lynx rufus","Urocyon cinereoargenteus","Felidae","Canidae","Lynx","Urocyon","Diff_F",0.18894577,"Solitary","Solitary","Solitary-Solitary",0.800874561228038,9400,"Medium-Large",4220,"Small-Medium","Carnivore","Omnivore","Diff_diet",-90.6914,46.9962,46.9962,"Central/North America","United States","Apostle Islands","Farmer_2021",50,164,88712,"1",NA
"325",0.75,"0.58-0.90","Vulpes vulpes","Urocyon cinereoargenteus","Canidae","Canidae","Vulpes","Urocyon","Same_f",0.14454992,"Solitary","Solitary","Solitary-Solitary",0.58571764865959,7580.3,"Medium-Large",4220,"Small-Medium","Carnivore","Omnivore","Diff_diet",-90.6914,46.9962,46.9962,"Central/North America","United States","Apostle Islands","Farmer_2021",50,164,88712,"1",NA
"326",0.71,"0.67-0.90","Canis latrans","Vulpes vulpes","Canidae","Canidae","Canis","Vulpes","Same_f",0.13633609,"Solitary","Solitary","Solitary-Solitary",0.376877651256252,11050,"Medium-Large",7580.3,"Medium-Large","Omnivore","Carnivore","Diff_diet",-90.6914,46.9962,46.9962,"Central/North America","United States","Apostle Islands","Farmer_2021",50,164,88712,"1",NA
"327",0.82,"0.68-0.95","Lynx rufus","Vulpes vulpes","Felidae","Canidae","Lynx","Vulpes","Diff_F",0.18086368,"Solitary","Solitary","Solitary-Solitary",0.215156912568448,9400,"Medium-Large",7580.3,"Medium-Large","Carnivore","Carnivore","Same_diet",-90.6914,46.9962,46.9962,"Central/North America","United States","Apostle Islands","Farmer_2021",50,164,88712,"1",NA
"328",0.86,NA,"Cryptoprocta ferox","Eupleres goudotii","Eupleridae","Eupleridae","Cryptoprocta","Eupleres","Same_f",0.12867826,"Solitary","Solitary","Solitary-Solitary",1.19292181140202,9500,"Medium-Large",2881.67,"Small-Medium","Carnivore","Insectivore","Diff_diet",49.535001,-15.412767,15.412767,"Africa","Madagascar","Masoala_Makira landscape","Farris_2015",21,152,15253,"0.5",NA
"329",0.7,NA,"Cryptoprocta ferox","Fossa fossana","Eupleridae","Eupleridae","Cryptoprocta","Fossa","Same_f",0.12409792,"Solitary","Solitary","Solitary-Solitary",1.63395711900753,9500,"Medium-Large",1853.98,"Small","Carnivore","Omnivore","Diff_diet",49.535001,-15.412767,15.412767,"Africa","Madagascar","Masoala_Makira landscape","Farris_2015",21,152,15253,"0.5",NA
"330",0.68,NA,"Eupleres goudotii","Fossa fossana","Eupleridae","Eupleridae","Eupleres","Fossa","Same_f",0.11062647,"Solitary","Solitary","Solitary-Solitary",0.441035307605512,2881.67,"Small-Medium",1853.98,"Small","Insectivore","Omnivore","Diff_diet",49.535001,-15.412767,15.412767,"Africa","Madagascar","Masoala_Makira landscape","Farris_2015",21,152,15253,"0.5",NA
"331",0.42,NA,"Cryptoprocta ferox","Galidia elegans","Eupleridae","Eupleridae","Cryptoprocta","Galidia","Same_f",0.13177334,"Solitary","Solitary","Solitary-Solitary",2.47443534992071,9500,"Medium-Large",800,"Small","Carnivore","Carnivore","Same_diet",49.535001,-15.412767,15.412767,"Africa","Madagascar","Masoala_Makira landscape","Farris_2015",21,152,15253,"0.5",NA
"332",0.37,NA,"Eupleres goudotii","Galidia elegans","Eupleridae","Eupleridae","Eupleres","Galidia","Same_f",0.13271156,"Solitary","Solitary","Solitary-Solitary",1.28151353851868,2881.67,"Small-Medium",800,"Small","Insectivore","Carnivore","Diff_diet",49.535001,-15.412767,15.412767,"Africa","Madagascar","Masoala_Makira landscape","Farris_2015",21,152,15253,"0.5",NA
"333",0.76,NA,"Cryptoprocta ferox","Galidictis fasciata","Eupleridae","Eupleridae","Cryptoprocta","Galidictis","Same_f",0.12645467,"Solitary","Social","Solitary-Social",2.84914698134559,9500,"Medium-Large",549.99,"Small","Carnivore","Omnivore","Diff_diet",49.535001,-15.412767,15.412767,"Africa","Madagascar","Masoala_Makira landscape","Farris_2015",21,152,15253,"0.5",NA
"334",0.72,NA,"Eupleres goudotii","Galidictis fasciata","Eupleridae","Eupleridae","Eupleres","Galidictis","Same_f",0.12665293,"Solitary","Social","Solitary-Social",1.65622516994357,2881.67,"Small-Medium",549.99,"Small","Insectivore","Omnivore","Diff_diet",49.535001,-15.412767,15.412767,"Africa","Madagascar","Masoala_Makira landscape","Farris_2015",21,152,15253,"0.5",NA
"335",0.21,NA,"Galidia elegans","Galidictis fasciata","Eupleridae","Eupleridae","Galidia","Galidictis","Same_f",0.08691847,"Solitary","Social","Solitary-Social",0.374711631424884,800,"Small",549.99,"Small","Carnivore","Omnivore","Diff_diet",49.535001,-15.412767,15.412767,"Africa","Madagascar","Masoala_Makira landscape","Farris_2015",21,152,15253,"0.5",NA
"336",0.19,NA,"Salanoia concolor","Galidictis fasciata","Eupleridae","Eupleridae","Salanoia","Galidictis","Same_f",0.05911264,"Solitary","Social","Solitary-Social",0.25746126637432,711.49,"Small",549.99,"Small","Omnivore","Omnivore","Same_diet",49.535001,-15.412767,15.412767,"Africa","Madagascar","Masoala_Makira landscape","Farris_2015",21,152,15253,"0.5",NA
"337",0.41,NA,"Cryptoprocta ferox","Salanoia concolor","Eupleridae","Eupleridae","Cryptoprocta","Salanoia","Same_f",0.12746438,"Solitary","Solitary","Solitary-Solitary",2.59168571497127,9500,"Medium-Large",711.49,"Small","Carnivore","Omnivore","Diff_diet",49.535001,-15.412767,15.412767,"Africa","Madagascar","Masoala_Makira landscape","Farris_2015",21,152,15253,"0.5",NA
"338",0.36,NA,"Eupleres goudotii","Salanoia concolor","Eupleridae","Eupleridae","Eupleres","Salanoia","Same_f",0.12490153,"Solitary","Solitary","Solitary-Solitary",1.39876390356925,2881.67,"Small-Medium",711.49,"Small","Insectivore","Omnivore","Diff_diet",49.535001,-15.412767,15.412767,"Africa","Madagascar","Masoala_Makira landscape","Farris_2015",21,152,15253,"0.5",NA
"339",0.91,NA,"Galidia elegans","Salanoia concolor","Eupleridae","Eupleridae","Galidia","Salanoia","Same_f",0.08584125,"Solitary","Solitary","Solitary-Solitary",0.117250365050564,800,"Small",711.49,"Small","Carnivore","Omnivore","Diff_diet",49.535001,-15.412767,15.412767,"Africa","Madagascar","Masoala_Makira landscape","Farris_2015",21,152,15253,"0.5",NA
"340",0.74,NA,"Viverricula indica","Eupleres goudotii","Viverridae","Eupleridae","Viverricula","Eupleres","Diff_F",0.150916843333333,"Solitary","Solitary","Solitary-Solitary",0.0266300740437737,2959.44,"Small-Medium",2881.67,"Small-Medium","Omnivore","Insectivore","Diff_diet",50.108267,-15.606988,15.606988,"Africa","Madagascar","Makira_Masoala region","Farris_2020",27.4,154,15253,"0.5",NA
"341",0.8,NA,"Viverricula indica","Fossa fossana","Viverridae","Eupleridae","Viverricula","Fossa","Diff_F",0.14259268,"Solitary","Solitary","Solitary-Solitary",0.467665381649285,2959.44,"Small-Medium",1853.98,"Small","Omnivore","Omnivore","Same_diet",50.108267,-15.606988,15.606988,"Africa","Madagascar","Makira_Masoala region","Farris_2020",27.4,154,15253,"0.5",NA
"342",0.23,NA,"Viverricula indica","Galidia elegans","Viverridae","Eupleridae","Viverricula","Galidia","Diff_F",0.15368489,"Solitary","Solitary","Solitary-Solitary",1.30814361256246,2959.44,"Small-Medium",800,"Small","Omnivore","Carnivore","Diff_diet",50.108267,-15.606988,15.606988,"Africa","Madagascar","Makira_Masoala region","Farris_2020",27.4,154,15253,"0.5",NA
"343",0.83,NA,"Viverricula indica","Galidictis fasciata","Viverridae","Eupleridae","Viverricula","Galidictis","Diff_F",0.150072273333333,"Solitary","Social","Solitary-Social",1.68285524398734,2959.44,"Small-Medium",549.99,"Small","Omnivore","Omnivore","Same_diet",50.108267,-15.606988,15.606988,"Africa","Madagascar","Makira_Masoala region","Farris_2020",27.4,154,15253,"0.5",NA
"344",0.29,NA,"Viverricula indica","Salanoia concolor","Viverridae","Eupleridae","Viverricula","Salanoia","Diff_F",0.149892266666667,"Solitary","Solitary","Solitary-Solitary",1.42539397761302,2959.44,"Small-Medium",711.49,"Small","Omnivore","Omnivore","Same_diet",50.108267,-15.606988,15.606988,"Africa","Madagascar","Makira_Masoala region","Farris_2020",27.4,154,15253,"0.5",NA
"345",0.82,NA,"Cryptoprocta ferox","Viverricula indica","Eupleridae","Viverridae","Cryptoprocta","Viverricula","Diff_F",0.15467167,"Solitary","Solitary","Solitary-Solitary",1.16629173735825,9500,"Medium-Large",2959.44,"Small-Medium","Carnivore","Omnivore","Diff_diet",50.108267,-15.606988,15.606988,"Africa","Madagascar","Makira_Masoala region","Farris_2020",27.4,154,15253,"0.5",NA
"346",0.08,"0.01-0.21","Herpestes ichneumon","Genetta genetta","Herpestidae","Viverridae","Herpestes","Genetta","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",0.457652465390806,2950.01,"Small-Medium",1866.67,"Small","Omnivore","Carnivore","Diff_diet",-6.533889,37.016667,37.016667,"Europe","Spain","RBD_SABCOL","Ferreiro-Arias_2021",1.2,35,2810.5,"0.048",0.01
"347",0.79,"0.58-0.97","Meles meles","Genetta genetta","Mustelidae","Viverridae","Meles","Genetta","Diff_F",0.18315075,"Solitary","Solitary","Solitary-Solitary",1.85103938721405,11884.03,"Medium-Large",1866.67,"Small","Omnivore","Carnivore","Diff_diet",-6.533889,37.016667,37.016667,"Europe","Spain","RBD_SABCOL","Ferreiro-Arias_2021",1.2,35,2810.5,"0.048",0.01
"348",0.57,"0.49-0.71","Vulpes vulpes","Genetta genetta","Canidae","Viverridae","Vulpes","Genetta","Diff_F",0.18759617,"Solitary","Solitary","Solitary-Solitary",1.40139668192182,7580.3,"Medium-Large",1866.67,"Small","Carnivore","Carnivore","Same_diet",-6.533889,37.016667,37.016667,"Europe","Spain","RBD_SABCOL","Ferreiro-Arias_2021",1.2,35,2810.5,"0.048",0.01
"349",0.16,"0.04-0.34","Meles meles","Herpestes ichneumon","Mustelidae","Herpestidae","Meles","Herpestes","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",1.39338692182324,11884.03,"Medium-Large",2950.01,"Small-Medium","Omnivore","Omnivore","Same_diet",-6.533889,37.016667,37.016667,"Europe","Spain","RBD_SABCOL","Ferreiro-Arias_2021",1.2,35,2810.5,"0.048",0.01
"350",0.44,"0.33-0.55","Vulpes vulpes","Herpestes ichneumon","Canidae","Herpestidae","Vulpes","Herpestes","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",0.943744216531018,7580.3,"Medium-Large",2950.01,"Small-Medium","Carnivore","Omnivore","Diff_diet",-6.533889,37.016667,37.016667,"Europe","Spain","RBD_SABCOL","Ferreiro-Arias_2021",1.2,35,2810.5,"0.048",0.01
"351",0.71,"0.56-0.88","Meles meles","Vulpes vulpes","Mustelidae","Canidae","Meles","Vulpes","Diff_F",0.1882578,"Solitary","Solitary","Solitary-Solitary",0.449642705292223,11884.03,"Medium-Large",7580.3,"Medium-Large","Omnivore","Carnivore","Diff_diet",-6.533889,37.016667,37.016667,"Europe","Spain","RBD_SABCOL","Ferreiro-Arias_2021",1.2,35,2810.5,"0.048",0.01
"352",0.9,"0.85-0.94","Canis lupus","Vulpes vulpes","Canidae","Canidae","Canis","Vulpes","Same_f",0.13683737,"Social","Solitary","Social-Solitary",1.34829927284629,29190.755,"Large",7580.3,"Medium-Large","Carnivore","Carnivore","Same_diet",11.08333333,42.65,42.65,"Europe","Italy","CSSMRP_Cold","Ferretti_2021",12,21,630,"1.3",30
"353",0.91,"0.87-0.95","Canis lupus","Vulpes vulpes","Canidae","Canidae","Canis","Vulpes","Same_f",0.13683737,"Social","Solitary","Social-Solitary",1.34829927284629,29190.755,"Large",7580.3,"Medium-Large","Carnivore","Carnivore","Same_diet",11.08333333,42.65,42.65,"Europe","Italy","CSSMRP_Warm","Ferretti_2021",12,21,630,"1.3",30
"354",0.78,"0,64-0,90","Panthera onca","Puma concolor","Felidae","Felidae","Panthera","Puma","Same_f",0.109112475,"Solitary","Solitary","Solitary-Solitary",0.525098283052709,81150,"Large",48000,"Large","Carnivore","Carnivore","Same_diet",-73.70491,7.638787,7.638787,"South America","Colombia","high disturbance","Figel_2021",20,87,4919,"4.9",NA
"355",0.73,"0,56-0,87","Panthera onca","Puma concolor","Felidae","Felidae","Panthera","Puma","Same_f",0.109112475,"Solitary","Solitary","Solitary-Solitary",0.525098283052709,81150,"Large",48000,"Large","Carnivore","Carnivore","Same_diet",-73.70491,7.638787,7.638787,"South America","Colombia","low disturbance","Figel_2021",20,87,3798,"4.9",NA
"356",0.83,NA,"Leopardus pardalis","Cerdocyon thous","Felidae","Canidae","Leopardus","Cerdocyon","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",0.603626890035587,10500,"Medium-Large",5741.66,"Medium-Large","Carnivore","Omnivore","Diff_diet",-56.156111,-19.559722,19.559722,"South America","Brazil","The Pantanal_dry","Finnegan_2021",4,120,4669,"2",230
"357",0.86,NA,"Leopardus pardalis","Cerdocyon thous","Felidae","Canidae","Leopardus","Cerdocyon","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",0.603626890035587,10500,"Medium-Large",5741.66,"Medium-Large","Carnivore","Omnivore","Diff_diet",-56.156111,-19.559722,19.559722,"South America","Brazil","The Pantanal_wet","Finnegan_2021",4,101,4895,"2",230
"358",0.84,NA,"Panthera onca","Cerdocyon thous","Felidae","Canidae","Panthera","Cerdocyon","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",2.64855092683271,81150,"Large",5741.66,"Medium-Large","Carnivore","Omnivore","Diff_diet",-56.156111,-19.559722,19.559722,"South America","Brazil","The Pantanal_dry","Finnegan_2021",4,120,4669,"2",230
"359",0.72,NA,"Panthera onca","Cerdocyon thous","Felidae","Canidae","Panthera","Cerdocyon","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",2.64855092683271,81150,"Large",5741.66,"Medium-Large","Carnivore","Omnivore","Diff_diet",-56.156111,-19.559722,19.559722,"South America","Brazil","The Pantanal_wet","Finnegan_2021",4,101,4895,"2",230
"360",0.7,NA,"Puma concolor","Cerdocyon thous","Felidae","Canidae","Puma","Cerdocyon","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",2.12345264378,48000,"Large",5741.66,"Medium-Large","Carnivore","Omnivore","Diff_diet",-56.156111,-19.559722,19.559722,"South America","Brazil","The Pantanal_dry","Finnegan_2021",4,120,4669,"2",230
"361",0.87,NA,"Puma concolor","Cerdocyon thous","Felidae","Canidae","Puma","Cerdocyon","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",2.12345264378,48000,"Large",5741.66,"Medium-Large","Carnivore","Omnivore","Diff_diet",-56.156111,-19.559722,19.559722,"South America","Brazil","The Pantanal_wet","Finnegan_2021",4,101,4895,"2",230
"362",0.29,NA,"Cerdocyon thous","Eira barbara","Canidae","Mustelidae","Cerdocyon","Eira","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",0.328263457034846,5741.66,"Medium-Large",4134.99,"Small-Medium","Omnivore","Omnivore","Same_diet",-56.156111,-19.559722,19.559722,"South America","Brazil","The Pantanal_dry","Finnegan_2021",4,120,4669,"2",230
"363",0.22,NA,"Cerdocyon thous","Eira barbara","Canidae","Mustelidae","Cerdocyon","Eira","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",0.328263457034846,5741.66,"Medium-Large",4134.99,"Small-Medium","Omnivore","Omnivore","Same_diet",-56.156111,-19.559722,19.559722,"South America","Brazil","The Pantanal_wet","Finnegan_2021",4,101,4895,"2",230
"364",0.24,NA,"Leopardus pardalis","Eira barbara","Felidae","Mustelidae","Leopardus","Eira","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",0.931890347070433,10500,"Medium-Large",4134.99,"Small-Medium","Carnivore","Omnivore","Diff_diet",-56.156111,-19.559722,19.559722,"South America","Brazil","The Pantanal_dry","Finnegan_2021",4,120,4669,"2",230
"365",0.18,NA,"Leopardus pardalis","Eira barbara","Felidae","Mustelidae","Leopardus","Eira","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",0.931890347070433,10500,"Medium-Large",4134.99,"Small-Medium","Carnivore","Omnivore","Diff_diet",-56.156111,-19.559722,19.559722,"South America","Brazil","The Pantanal_wet","Finnegan_2021",4,101,4895,"2",230
